data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6980473,4,AFG44405,44405,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Kapisa,Nijrab,,Nijrab,34.9789,69.5724,2,"Voice of Jihad",Other,"On 5 March 2020, 3 'Arbakis' were killed and 1 was wounded during clashes with Taliban militants in Nijrab distrct, Kapisa. Fatalities coded as 0 (VoJ reported 3 fatalities).",0,1583771101,AFG
6980491,4,AFG44380,44380,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-) Special Forces",,1,12,"Caucasus and Central Asia",Afghanistan,Laghman,Alishing,,Alishing,34.7836,70.108,2,"Voice of Jihad",Other,"On 5 March 2020, 5 commandos were killed and 2 were wounded during clashes with Taliban militants in Alishing district, Laghman. Fatalities coded as 0 (VoJ reported 5 fatalities).",0,1583771101,AFG
6980493,4,AFG44382,44382,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Logar,"Baraki Barak",,"Baraki Barak",33.9692,68.9447,2,"Voice of Jihad",Other,"On 5 March 2020, 1 soldier was killed following an attack by Taliban militants in the 'Jaharhi' area of Baraki Barak district, Logar. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1583771101,AFG
6980495,4,AFG44399,44399,"05 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kunduz,Kunduz,,Kunduz,36.729,68.857,3,"Voice of Jihad",Other,"As reported on 5 March 2020, 11 policemen were killed following an attack by Taliban militants in Kunduz province. Fatalities coded as 0 (VoJ reported 11 fatalities).",0,1583771101,AFG
6980496,4,AFG44384,44384,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Chimtal,,Chimtal,36.6782,66.8033,2,"Voice of Jihad",Other,"On 5 March 2020, 1 soldier was killed and 1 was wounded following an attack by Taliban militants in Chimtal district, Balkh. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1583771101,AFG
6980500,4,AFG44340,44340,"05 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,Lashkargah,,Lashkargah,31.5938,64.3716,1,"Voice of Jihad",Other,"On 5 March 2020, 1 officer (assumed police) was killed when his vehicle was hit by a Taliban-planted mine in PD2 of Lashkargah city, Helmand. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1583771101,AFG
6980245,4,AFG44398,44398,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Kandahar,,Kandahar,31.6133,65.7101,1,"Voice of Jihad; New York Times",Other-International,"On 5 March 2020, 1 police commander was killed following an ambush by Taliban militants in the 'Shakarber' area of Kandahar city. Fatalities coded as 0 (VoJ also reported 1 fatality).",1,1583771101,AFG
6980246,4,AFG44400,44400,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kunduz,Kunduz,,Kunduz,36.729,68.857,1,"Voice of Jihad",Other,"On 5 March 2020, 3 Afghan security personnel were killed and 4 were wounded during clashes with Taliban militants in Kunduz city. In another attack, 1 soldier was killed and 2 were wounded in the 'Mominabad' area of Kunduz city. Fatalities coded as 0 (VoJ reported 4 fatalities).",0,1583771101,AFG
6980247,4,AFG44406,44406,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Baghlan,"Pul-e Khumri",,"Pul-e Khumri",35.9446,68.7151,2,"Voice of Jihad",Other,"On 5 March 2020, 3 Afghan security personnel were killed and 4 were wounded following an attack by Taliban militants on a check point in the 'Jashma Shir Sarkh Kotel' area of Pul-e Khumri district, Baghlan. Fatalities coded as 0 (VoJ reported 3 fatalities).",0,1583771101,AFG
6980248,4,AFG44407,44407,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kabul,Shakardara,,Shakardara,34.6833,68.9833,2,"Voice of Jihad",Other,"On 5 March 2020, an unknown number of soldiers were killed and wounded following an attack by Taliban militants on their ranger pickup in the 'Balakojin' area of Shakardara district, Kabul. Fatalities coded as 0 (VoJ reported unknown fatalities).",0,1583771101,AFG
6980504,4,AFG44383,44383,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Parwan,Chaharikar,,Charikar,35.0166,69.174,1,"Voice of Jihad",Other,"On 5 March 2020, Afghan soldiers 'suffered casualties' following an attack by Taliban militants in Charikar city, Parwan.",0,1583771101,AFG
6980505,4,AFG44395,44395,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Balkh,"Dawlat Abad",,"Dawlat Abad",36.9882,66.8207,2,"Voice of Jihad",Other,"On 5 March 2020, 1 'Arbaki' was killed following an attack by Taliban militants on a check point in Dawlat Abad district, Balkh. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1583771101,AFG
6980511,4,AFG44403,44403,"05 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Khost,"Nadir Shah Kot",,"Nadir Shah Kot",33.3066,69.6938,2,"Voice of Jihad",Other,"As reported on 5 March 2020, Taliban militants attacked a check point and clashed with Afghan forces in Nadir Shah Kot district, Khost. It's unclear if there were any casualties.",0,1583771101,AFG
6980514,4,AFG44408,44408,"05 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Khost,Shamal,,Shamal,33.3055,69.5538,2,"Voice of Jihad",Other,"On 5 March 2020, Taliban militants attacked a base in Shamal (Do Mando) district, Khost. It's unclear if there were casualties.",0,1583771102,AFG
6980321,4,AFG44373,44373,"05 March 2020",2020,2,"Strategic developments",Agreement,"Islamic State (Afghanistan)",,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kunar,Asadabad,,Asadabad,34.8731,71.147,3,"Khaama Press",National,"Agreement: As reported on 5 March 2020, 30 IS militants surrendered to Afghan forces in Narang Wa Badil and Chawkay (Suki) districts, Kunar.",0,1583771101,AFG
6980323,4,AFG44374,44374,"05 March 2020",2020,2,"Strategic developments",Agreement,"Islamic State (Afghanistan)",,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kunar,Chawkay,,Chawkay,34.6925,70.9264,2,"Khaama Press",National,"Agreement: As reported on 5 March 2020, 30 IS militants surrendered to Afghan forces in Narang Wa Badil and Chawkay (Suki) districts, Kunar.",0,1583771101,AFG
6980400,4,AFG44337,44337,"04 March 2020",2020,1,Battles,"Armed clash","Militia (Pro-Government)",,3,"Militia (Pro-Government)",,3,33,"Caucasus and Central Asia",Afghanistan,Takhar,Baharak,,Baharak,36.8019,69.3995,2,"New York Times",International,"On 4 March 2020, 2 pro-government militia members were killed during clashes between two different pro-government militia groups in the Aaq Masjid area of Baharak district, Takhar.",2,1583771101,AFG
6980414,4,AFG44365,44365,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Zabul,Qalat,,Qalat,32.1058,66.9083,1,"New York Times",International,"On 4 March 2020, 1 policeman and 2 civilians were shot and killed by Taliban militants in Qalat city, Zabul.",3,1583771101,AFG
6980416,4,AFG44355,44355,"04 March 2020",2020,1,Battles,"Armed clash","Taliban - Red Unit",,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kunduz,Kunduz,,Kunduz,36.729,68.857,1,"New York Times",International,"On 4 March 2020, 15 soldiers were killed and 1 was wounded, while 2 survived a Taliban Red Unit attack on a military base in PD3 of Kunduz city. Taliban shot the soldiers in the head.",15,1583771101,AFG
6980422,4,AFG44379,44379,"04 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Afghanistan)",,3,"Civilians (Afghanistan)",,7,37,"Caucasus and Central Asia",Afghanistan,Ghor,"Dawlat Yar",,Delak,34.4119,65.9286,2,"New York Times",International,"On 4 March 2020, 2 civilians were killed when a roadside bomb hit their vehicle in the Sare-Sang village of Dawlat Yar district, Ghor. It's unclear who planted the bomb.",2,1583771101,AFG
6980423,4,AFG44381,44381,"04 March 2020",2020,1,"Violence against civilians",Attack,Taliban,,2,"Civilians (Afghanistan)",,7,27,"Caucasus and Central Asia",Afghanistan,Herat,Obe,,Obe,34.3697,63.1764,2,"New York Times",International,"On 4 March 2020, 1 civilian was killed by the Taliban after being accused of robbery in the Mosaferan village of Obe district, Herat.",1,1583771101,AFG
6980430,4,AFG44325,44325,"04 March 2020",2020,2,"Explosions/Remote violence","Air/drone strike","NATO: North Atlantic Treaty Organization","Military Forces of United States",8,Taliban,,2,28,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,Girishk,31.8209,64.57,2,"Pajhwok Afghan News",National,"Reported on 4 March 2020, US military forces conducted airstrikes against Taliban militants. This was the first airstrike by NATO forces since the agreement with the Taliban was signed, in Nahri Saraj district, Helmand.",0,1583771101,AFG
6980432,4,AFG44357,44357,"04 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Maywand,,Maywand,31.7333,65.1333,2,"Pajhwok Afghan News",National,"Reported on 4 March 2020, in retaliation to Taliban attacks on Afghan military posts, Afghan military forces killed 6 Taliban militants and injured 2, in Maywand district, Kandahar.",6,1583771101,AFG
6980433,4,AFG44329,44329,"04 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Afghanistan)",,3,"Police Forces of Afghanistan (2014-)",,1,13,"Caucasus and Central Asia",Afghanistan,Urozgan,Tarinkot,,"Yak Lingah",32.5901,65.775,1,"Pajhwok Afghan News",National,"On 4 March 2020, a bomb planted by an unidentified armed group injured 4 policemen, in Yak Lingah of Tarinkot district, Urozgan.",0,1583771101,AFG
6980436,4,AFG44351,44351,"04 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Khakrez,,Khakrez,31.985,65.4728,2,"Pajhwok Afghan News",National,"Reported on 4 March 2020, in retaliation to Taliban attacks on Afghan military posts, Afghan military forces killed 3 Taliban militants and injured 6, in Khakrez district, Kandahar.",3,1583771101,AFG
6980438,4,AFG44363,44363,"04 March 2020",2020,1,Battles,"Armed clash","Police Forces of Afghanistan (2014-)",Taliban,1,"Police Forces of Afghanistan (2014-)",,1,11,"Caucasus and Central Asia",Afghanistan,Urozgan,Tarinkot,,Naychin,32.6396,65.9383,1,"Pajhwok Afghan News",National,"On 4 March 2020, 2 policemen including a commander were killed in an insider attack by a Taliban militants in the Naychin village, Urozgan.",2,1583771101,AFG
6980439,4,AFG44346,44346,"04 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Ghorak,,Ghorak,32.0333,65.1339,2,"Pajhwok Afghan News",National,"Reported on 4 March 2020, in retaliation to Taliban attacks on Afghan military posts, Afghan military forces killed 7 Taliban militants and injured 5, in Ghorak district, Kandahar.",7,1583771101,AFG
6980441,4,AFG44356,44356,"04 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Maruf,,Maruf,31.5666,67.05,2,"Pajhwok Afghan News",National,"Reported on 4 March 2020, in retaliation to Taliban attacks on Afghan military posts, Afghan military forces killed 1 Taliban militant, in Maruf district, Kandahar.",1,1583771101,AFG
6980457,4,AFG44347,44347,"04 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kunduz,"Imam Sahib",,"Imam Sahib",37.189,68.9364,2,"TOLO News",National,"As reported on 4 March 2020, at least 14 soldiers were killed and 10 were taken as hostages following an attack by Taliban militants in Imam Sahib district, Kunduz.",14,1583771101,AFG
6980464,4,AFG44344,44344,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Paktia,Gardez,,Gardez,33.5974,69.2259,1,"Voice of Jihad",Other,"On 4 March 2020, 2 'Arbakis' were killed and 1 was wounded following an attack by Taliban militants on check point in Gardez city, Paktia. 1 'Arbaki' was killed and 1 was wounded during another attack in the city. Fatalities coded as 0 (VoJ reported 3 fatalities).",0,1583771101,AFG
6980465,4,AFG44345,44345,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kunar,Ghaziabad,,Ghaziabad,35.1374,71.3879,2,"Voice of Jihad",Other,"On 4 March 2020, 1 soldier was wounded following an attack by Taliban militants in Ghaziabad district, Kunar.",0,1583771101,AFG
6980466,4,AFG44396,44396,"04 March 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Paktia,Gardez,,Gardez,33.5974,69.2259,1,"Voice of Jihad",Other,"On 4 March 2020, Taliban militants fired missiles on the police HQ of Gardez city, Paktia. It's unclear if there were casualties.",0,1583771101,AFG
6980475,4,AFG44360,44360,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Logar,"Mohammad Agha",,"Mohammad Agha",34.2118,69.0999,2,"Voice of Jihad",Other,"On 4 March 2020, 2 soldiers were killed following an ambush by Taliban militants in Mohammad Agha district, Logar. Another attack was followed on a check point later killing and wounding more Afghan security personnel in the district. Fatalities coded as 0 (VoJ reported 2 fatalities + unknown fatalities).",0,1583771101,AFG
6980482,4,AFG44334,44334,"04 March 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Afghanistan (2014-)",,1,"Civilians (Afghanistan)","Women (Afghanistan)",7,17,"Caucasus and Central Asia",Afghanistan,Badghis,Murghab,,Akazai,35.6292,63.2985,1,"Voice of Jihad",Other,"On 4 March 2020, 2 girls were wounded by Afghan forces fire in the Akazai area of Murghab district, Badghis.",0,1583771101,AFG
6980489,4,AFG44342,44342,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,"Deh Adam Khan",31.8305,64.5882,1,"Voice of Jihad",Other,"On 4 March 2020, 2 soldiers were killed by Taliban snipers in the Deh Adam Khan area of Nahri Saraj district, Helmand. Fatalities coded as 0 (VoJ reported 2 fatalities).",0,1583771101,AFG
6980235,4,AFG44348,44348,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)","Military Forces of Afghanistan (2014-); Police Forces of Afghanistan (2014-)",3,23,"Caucasus and Central Asia",Afghanistan,Kunduz,"Imam Sahib",,"Imam Sahib",37.189,68.9364,2,"Voice of Jihad; New York Times",Other-International,"On 4 March 2020, 4 pro-government militia members, 1 soldier, and 1 policeman were killed following an attack by Taliban militants in the Makhmal Kocha area of Imam Sahib district, Kunduz. 3 soldiers were killed and 2 were wounded during another attack in the Bota Kashan village of the district. Fatalities coded as 9 (VoJ reported 3 fatalities).",9,1583771101,AFG
6980236,4,AFG44349,44349,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Wardak,Jalrez,,Jalrez,34.4708,68.6544,2,"New York Times; Voice of Jihad",Other-International,"On 4 March 2020, 1 policeman was abducted and later beheaded by Taliban militants in Jalrez district, Wardak. Fatalities coded as 1 (VoJ also reported 1 fatality).",1,1583771101,AFG
6980237,4,AFG44352,44352,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,Garmsir,,Kharki,31.0667,64.1167,1,"Voice of Jihad",Other,"On 4 March 2020, 7 policemen were killed and wounded following an attack by Taliban militants on 2 vehicles in the Kharki area of Garmsir district, Helmand. Fatalities coded as 0 (VoJ reported 7 fatalities).",0,1583771101,AFG
6980238,4,AFG44354,44354,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-) Afghan Local Police",,1,12,"Caucasus and Central Asia",Afghanistan,Kunduz,Kunduz,,Kunduz,36.729,68.857,1,"New York Times; Voice of Jihad",Other-International,"On 4 March 2020, 3 local policemen (5 according to VoJ) were killed following an attack by Taliban militants on a check point in the Nasiriha village of Kunduz city. Fatalities coded as 3 (VoJ reported 5 fatalities).",3,1583771101,AFG
6980239,4,AFG44359,44359,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Logar,"Mohammad Agha",,"Mohammad Agha",34.2118,69.0999,2,"Voice of Jihad; New York Times",Other-International,"On 4 March 2020, at least 5 policemen were killed following attacks by Taliban militants on check poinst in the BatoKhail and Hasan Khail areas of Mohammad Agha district, Logar. Fatalities coded as 5 (VoJ also reported 5 fatalities).",5,1583771101,AFG
6980240,4,AFG44362,44362,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Urozgan,Tarinkot,,Naychin,32.6396,65.9383,1,"Voice of Jihad",Other,"On 4 March 2020, 3 soldiers including a commander were killed, 2 were wounded, and 6 were taken as hostages following an attack by Taliban militants on a check point in the Naychin village, Urozgan. Fatalities coded as 0 (VoJ reported 3 fatalities).",0,1583771101,AFG
6980241,4,AFG44364,44364,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Zabul,Qalat,,Qalat,32.1058,66.9083,1,"Voice of Jihad",Other,"On 4 March 2020, several soldiers were killed and wounded following an attack by Taliban militants on 3 APCs in the Pul Sangi area of Qalat city, Zabul. 1 Taliban militant was wounded. In another attack, a Taliban sniper shot and killed 1 Afghan soldier, in Qalat city. Fatalities coded as 0 (VoJ reported 1 fatality+ unknown fatalities (10)).",0,1583771101,AFG
6980497,4,AFG44372,44372,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,"Torah Shah Ghundey",31.8865,64.785,1,"Voice of Jihad",Other,"On 4 March 2020, 3 policemen were killed and wounded following attacks by Taliban militants on check points in the Torah Shah Ghundey (Tori Shah) area of Nahri Saraj district, Helmand. Fatalities coded as 0 (VoJ reported 1-3 fatalities).",0,1583771101,AFG
6980242,4,AFG44366,44366,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Herat,Kushk,,"Rabat-e Sangi-ye Pain",34.7995,62.1392,2,"New York Times; Voice of Jihad",Other-International,"On 4 March 2020, according to VoJ, 2 soldiers were killed and 1 was wounded following an attack by Taliban militants on a check point in the 'Tah Baghel' area of Rabat-e Sangi-ye Pain district, Herat. 1 soldier was killed in the 'Chehldokhtaran' village of the district according to NY Times. Fatalities coded as 1 (VoJ reported 2 fatalities).",1,1583771101,AFG
6980243,4,AFG44368,44368,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,"Sar-e Pol",Sayyad,,Sayyad,36.1352,65.8297,2,"New York Times; Voice of Jihad",Other-International,"On 4 March 2020, 2 soldiers were killed and 1-2 were wounded following an attack by Taliban militants on a check point in the 'Tarkanjin' area of Sayyad district, Sar-e Pol. Fatalities coded as 2 (VoJ also reported 2 fatalities).",0,1583771101,AFG
6980499,4,AFG44339,44339,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Balkh,Chimtal,,Chimtal,36.6782,66.8033,2,"Voice of Jihad",Other,"On 4 March 2020, 1 'Arbaki' was killed and 1 was wounded following an attack by Taliban militants on a base in Chimtal district, Balkh. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1583771101,AFG
6980501,4,AFG44358,44358,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Maywand,,Maywand,31.7333,65.1333,2,"Voice of Jihad",Other,"On 4 March 2020, 4 soldiers were killed following an attack by Taliban militants on a check point in the Ashkhabad area of Maywand district, Kandahar. Taliban overtook the point. Fatalities coded as 0 (VoJ reported 4 fatalities).",0,1583771101,AFG
6980502,4,AFG44377,44377,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Paktia,Zurmat,,Zurmat,33.4378,69.0277,2,"Voice of Jihad",Other,"On 4 March 2020, 1 'Arbaki' was killed by a Taliban sniper in Zurmat district, Paktia. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1583771101,AFG
6980506,4,AFG44367,44367,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,Sangin,,Sangin,32.0728,64.8359,2,"Voice of Jihad",Other,"On 4 March 2020, Taliban snipers shot and killed 4 Afghan soldiers, in Cheni Manda, Khomari and Garo Sheila of Sangin district, Helmand. Fatalities coded as 0 (VoJ reported 4).",0,1583771101,AFG
6980507,4,AFG44369,44369,"04 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kabul,Shakardara,,Shakardara,34.6833,68.9833,2,"Voice of Jihad",Other,"On 4 March 2020, Taliban militants attacked Afghan forces in Shakardara district, Kabul. It's unclear if there were casualties.",0,1583771101,AFG
6980264,4,AFG44361,44361,"04 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-) Special Forces",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Badghis,Murghab,,Murghab,35.5839,63.329,2,"Afghan Islamic Press News Agency",National,"On 4 March 2020, 4 Taliban militants were killed following a raid by Afghan commando forces in Murghab district, Badghis.",4,1583771101,AFG
6980280,4,AFG44350,44350,"04 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Khogyani,,Kaga,34.2409,70.1827,2,"Bakhtar News Agency",National,"On 4 March 2020, 14 Taliban militants were killed during clashes with Afghan forces in Kot, Khogyani, and Dih Bala (Hasakmina) districts, Nangarhar. Fatalities are split across 3 events (5).",5,1583771101,AFG
6980281,4,AFG44341,44341,"04 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Balkh,"Dawlat Abad",,"Dawlat Abad",36.9882,66.8207,2,"Bakhtar News Agency",National,"On 4 March 2020, 2 Taliban militants were killed during clashes with Afghan forces in the Barbarpa village of Dawlat Abad district, Balkh.",2,1583771101,AFG
6980282,4,AFG44353,44353,"04 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Kot,,Kot,34.2271,70.537,2,"Bakhtar News Agency",National,"On 4 March 2020, 14 Taliban militants were killed during clashes with Afghan forces in Kot, Khogyani, and Dih Bala (Hasakmina) districts, Nangarhar. Fatalities are split across 3 events (5).",5,1583771101,AFG
6980283,4,AFG44371,44371,"04 March 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,"Taliban and/or Islamic State (Afghanistan)",,2,12,"Caucasus and Central Asia",Afghanistan,Kunar,"Narang Wa Badil",,"Kuz Narang",34.7482,71.0235,2,"Bakhtar News Agency",National,"On 4 March 2020, 4 Taliban and IS militants were killed by Afghan military airstrikes in Chawkay and Narang Wa Badil districts, Kunar. Fatalities are split across 2 events (2).",2,1583771101,AFG
6980285,4,AFG44376,44376,"04 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Nuristan,Waygal,,Waygal,35.1907,70.9948,2,"Bakhtar News Agency",National,"On 4 March 2020, 5 suspected Taliban militants were killed following an attack by Afghan forces in Waygal (Want Waigal) district, Nuristan.",5,1583771101,AFG
6980286,4,AFG44343,44343,"04 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,"Dih Bala",,"Dih Bala",34.0923,70.469,2,"Bakhtar News Agency",National,"On 4 March 2020, 14 Taliban militants were killed during clashes with Afghan forces in Kot, Khogyani, and Dih Bala (Hasakmina) districts, Nangarhar. Fatalities are split across 3 events (4).",4,1583771101,AFG
6980287,4,AFG44370,44370,"04 March 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,"Taliban and/or Islamic State (Afghanistan)",,2,12,"Caucasus and Central Asia",Afghanistan,Kunar,Chawkay,,Chawkay,34.6925,70.9264,2,"Bakhtar News Agency",National,"On 4 March 2020, 4 Taliban and IS militants were killed by Afghan military airstrikes in Chawkay and Narang Wa Badil districts, Kunar. Fatalities are split across 2 events (2).",2,1583771101,AFG
6980401,4,AFG44298,44298,"03 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Herat,Shindand,,Azizabad,33.3631,62.3414,1,"New York Times",International,"On 3 March 2020, 1 soldier was killed following an attack by Taliban militants on a check point in the Azizabad area of Shindand (Zawol) district, Herat.",1,1583771101,AFG
6980402,4,AFG44328,44328,"03 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-) Afghan Local Police",,1,12,"Caucasus and Central Asia",Afghanistan,"Sar-e Pol","Sar-e Pol",,"Sar-e Pol",36.2154,65.9325,3,"New York Times",International,"On 3 March 2020, 2 local policemen were killed and 1 was wounded following an ambush by Taliban militants between Sar-e Pol and Jowzjan provinces.",2,1583771101,AFG
